31980000,1688500,1688600,1688400,1688600,34145
32040000,1688600,1688800,1688600,1688700,2009
32100000,1688600,1688800,1688500,1688600,2324
32160000,1688700,1689100,1688700,1688900,14294
32220000,1688700,1688800,1688500,1688500,15995
32280000,1688500,1688900,1688500,1688900,7495
32340000,1688800,1688900,1688800,1688900,2030
32400000,1689000,1689500,1689000,1689500,32852
32460000,1689600,1689700,1689500,1689700,5050
32520000,1689700,1689900,1689700,1689900,13400
32580000,1689800,1690000,1689800,1690000,11350
32640000,1690000,1690000,1689800,1689800,15841
32700000,1689800,1690000,1689800,1689800,22000
32760000,1689900,1689900,1689800,1689800,25200
32820000,1689800,1689800,1689700,1689700,166445
32880000,1689600,1689600,1689500,1689500,26145
32940000,1689300,1689500,1689100,1689500,10100
33000000,1689400,1689400,1688800,1688800,6936
33060000,1688900,1689000,1688700,1688700,12500
33120000,1688800,1689000,1688800,1688800,7800
33180000,1688900,1689000,1688600,1688600,6749
33240000,1688800,1688800,1688600,1688600,8169
33300000,1688600,1688600,1688200,1688200,60390
33360000,1688300,1688300,1688100,1688100,10000
33420000,1688200,1688200,1688000,1688000,34370
33480000,1688000,1688000,1687000,1687300,80565
33540000,1687200,1687300,1687100,1687300,12855
33600000,1687300,1687500,1687300,1687400,16820
33660000,1687500,1687900,1687500,1687600,50839
33720000,1687800,1687800,1687500,1687700,18800
33780000,1687700,1687800,1687600,1687700,13579
33840000,1687800,1688100,1687700,1688100,3356
33900000,1688000,1688200,1687900,1688100,30000
33960000,1688100,1688700,1688000,1688500,52078
34020000,1688700,1688800,1688400,1688400,14479
34080000,1688700,1688800,1688400,1688700,114968
34140000,1688700,1689000,1688400,1689000,188005
34200000,1689000,1689600,1688300,1688400,953596
34260000,1688300,1688500,1687700,1688500,702266
34320000,1688400,1688500,1688100,1688200,313579
34380000,1688200,1689000,1687800,1688800,602960
34440000,1688800,1689200,1688300,1688800,424843
34500000,1688900,1689300,1688600,1689200,350429
34560000,1689200,1689800,1688500,1689700,1194519
34620000,1689700,1690100,1689700,1689900,488896
34680000,1689900,1690700,1689800,1690400,337053
34740000,1690400,1691000,1690400,1690800,288071
34800000,1690700,1691000,1690500,1690600,221210
34860000,1690500,1690600,1690300,1690600,170632
34920000,1690600,1691500,1690500,1691400,549509
34980000,1691400,1691500,1691000,1691200,457836
35040000,1691200,1692000,1691200,1691800,340582
35100000,1691700,1692100,1691600,1691900,259003
35160000,1692000,1692300,1691800,1691900,232665
35220000,1692000,1692200,1691100,1691100,209888
35280000,1691100,1692000,1691100,1691700,334898
35340000,1691800,1692500,1691800,1692400,348634
35400000,1692300,1692800,1692300,1692500,242985
35460000,1692500,1692700,1692400,1692400,174253
35520000,1692400,1692500,1692100,1692200,199171
35580000,1692200,1692200,1691600,1691700,193354
35640000,1691700,1692900,1691700,1692900,118122
35700000,1692700,1692900,1692100,1692600,233210
35760000,1692700,1694000,1692700,1694000,421003
35820000,1693900,1694700,1693600,1694200,706492
35880000,1694200,1694300,1693600,1694000,364047
35940000,1694100,1695300,1694000,1695200,520289
36000000,1695200,1695800,1694900,1695300,984142
36060000,1695300,1695800,1695200,1695700,491931
36120000,1695700,1696100,1695500,1695900,356078
36180000,1695800,1695900,1695100,1695200,273873
36240000,1695300,1695800,1695100,1695200,231719
36300000,1695200,1695500,1695000,1695200,395269
36360000,1695100,1695900,1695100,1695500,375360
36420000,1695600,1696500,1695600,1695700,335257
36480000,1695800,1696100,1695700,1696000,262103
36540000,1695900,1695900,1695600,1695600,186285
36600000,1695600,1696000,1695300,1695400,232466
36660000,1695400,1695400,1694600,1694700,389914
36720000,1694700,1694900,1694400,1694600,172519
36780000,1694700,1694900,1694600,1694900,430395
36840000,1694800,1695500,1694800,1695300,131395
36900000,1695300,1696100,1695300,1695800,284807
36960000,1695800,1695900,1695200,1695200,290751
37020000,1695200,1695600,1694900,1695500,244685
37080000,1695500,1695500,1694500,1694600,158890
37140000,1694600,1694700,1694300,1694400,305195
37200000,1694400,1694500,1693900,1694000,209020
37260000,1693900,1693900,1693400,1693700,342361
37320000,1693700,1694300,1693500,1694100,256786
37380000,1694100,1694700,1694000,1694100,151348
37440000,1694200,1694200,1693900,1694100,124518
37500000,1694100,1694300,1693600,1694100,238259
37560000,1694200,1695500,1694200,1695400,334609
37620000,1695400,1695400,1694700,1694700,276008
37680000,1694600,1694700,1694000,1694700,241486
37740000,1694700,1695100,1694500,1694700,94270
37800000,1694800,1694800,1694300,1694500,145920
37860000,1694400,1694600,1694000,1694200,114974
37920000,1694200,1694600,1694200,1694300,110160
37980000,1694200,1694600,1693800,1694300,161200
38040000,1694300,1694300,1693600,1694000,238264
38100000,1694000,1694300,1693200,1693400,281071
38160000,1693500,1693500,1692900,1693200,301751
38220000,1693100,1693400,1693000,1693300,229755
38280000,1693400,1693600,1692600,1692800,323552
38340000,1692900,1693200,1692600,1692700,322428
38400000,1692700,1693100,1692700,1693100,204273
38460000,1693100,1693100,1692400,1692500,276493
38520000,1692600,1692600,1692400,1692500,98135
38580000,1692600,1693300,1692600,1693000,150416
38640000,1693000,1693000,1692400,1692500,279024
38700000,1692400,1692600,1692100,1692400,251582
38760000,1692300,1692600,1691700,1691800,274776
38820000,1691800,1692200,1691800,1691900,167084
38880000,1691900,1692100,1691600,1691700,196813
38940000,1691600,1691700,1690700,1690700,381811
39000000,1690700,1691200,1690700,1691000,185435
39060000,1690900,1691400,1690900,1691100,250540
39120000,1691100,1691100,1690700,1691100,170919
39180000,1691100,1691500,1691100,1691200,283785
39240000,1691200,1691500,1691100,1691500,134644
39300000,1691500,1692300,1691500,1692300,199017
39360000,1692300,1692300,1691900,1692000,146735
39420000,1691900,1692500,1691900,1692500,101114
39480000,1692400,1693300,1692400,1693300,213984
39540000,1693300,1693300,1693000,1693200,198645
39600000,1693200,1693400,1692700,1692800,278893
39660000,1692800,1692900,1692600,1692700,131594
39720000,1692600,1692800,1692600,1692700,130890
39780000,1692700,1693400,1692600,1693300,126200
39840000,1693300,1693400,1692800,1692800,108232
39900000,1692700,1693100,1692700,1692900,132539
39960000,1692900,1693500,1692800,1693500,156681
40020000,1693500,1693600,1693200,1693300,94499
40080000,1693300,1693600,1693100,1693600,106790
40140000,1693700,1694100,1693200,1693300,289756
40200000,1693400,1694000,1693300,1693800,196161
40260000,1693700,1693800,1693400,1693700,125985
40320000,1693700,1693800,1693600,1693800,166382
40380000,1693800,1694000,1693600,1693800,86676
40440000,1693800,1693800,1693600,1693700,91255
40500000,1693700,1694200,1693600,1694100,218693
40560000,1694200,1694200,1693200,1693600,143236
40620000,1693700,1693700,1692800,1692900,210333
40680000,1692900,1692900,1692400,1692800,160775
40740000,1692700,1693000,1692600,1692800,126242
40800000,1692900,1693200,1692800,1692900,55424
40860000,1692900,1692900,1692600,1692900,73361
40920000,1692900,1693400,1692700,1693400,136810
40980000,1693300,1693400,1693000,1693200,131753
41040000,1693200,1693500,1693100,1693400,71821
41100000,1693500,1694300,1693500,1693600,217459
41160000,1693600,1694100,1693500,1693900,117073
41220000,1693900,1693900,1693400,1693400,66619
41280000,1693500,1693900,1693400,1693400,126056
41340000,1693400,1693400,1692900,1693200,193428
41400000,1693200,1694100,1693200,1694100,159964
41460000,1694200,1694500,1693700,1694400,830857
41520000,1694400,1695000,1694200,1694800,545300
41580000,1694800,1695600,1694800,1695200,418821
41640000,1695200,1695400,1694900,1695200,389115
41700000,1695200,1696600,1695200,1696200,642786
41760000,1696300,1697100,1695900,1697000,552238
41820000,1697000,1697300,1696600,1697100,1159438
41880000,1697000,1697100,1696400,1696600,366997
41940000,1696700,1697100,1696600,1696900,274076
42000000,1697000,1697000,1696400,1696900,186099
42060000,1697000,1697800,1697000,1697700,475771
42120000,1697800,1698000,1697600,1697700,402116
42180000,1697700,1698100,1697600,1698000,299817
42240000,1697900,1698100,1697400,1697400,299427
42300000,1697500,1697800,1697500,1697700,233004
42360000,1697600,1697800,1697500,1697800,134936
42420000,1697800,1698100,1697800,1698000,167449
42480000,1697900,1698300,1697800,1698200,210143
42540000,1698200,1698500,1697900,1697900,436758
42600000,1698000,1698400,1697900,1698000,268610
42660000,1698100,1698100,1697900,1697900,147715
42720000,1697900,1698000,1697800,1697900,194158
42780000,1698000,1698200,1697900,1698000,102831
42840000,1698000,1698300,1697900,1698300,139210
42900000,1698300,1698800,1698300,1698700,226787
42960000,1698700,1699400,1698700,1699000,677457
43020000,1699000,1699100,1698900,1699000,238643
43080000,1699000,1699000,1698800,1699000,188962
43140000,1699000,1699500,1699000,1699300,200526
43200000,1699200,1699400,1699100,1699100,231709
43260000,1699100,1699900,1699000,1699800,517566
43320000,1699800,1700100,1699800,1699900,621703
43380000,1699900,1700500,1699800,1700300,328619
43440000,1700300,1700400,1699800,1699800,288421
43500000,1699900,1700200,1699800,1700200,190046
43560000,1700200,1700200,1699800,1699900,130960
43620000,1699900,1700800,1699900,1700700,436783
43680000,1700600,1701700,1700300,1701300,414471
43740000,1701200,1701200,1700800,1701100,215421
43800000,1701000,1701100,1700300,1700300,426950
43860000,1700400,1700600,1700200,1700300,217922
43920000,1700300,1700600,1700200,1700400,186580
43980000,1700300,1700700,1700200,1700600,209602
44040000,1700600,1701100,1700600,1701000,174820
44100000,1701000,1701300,1701000,1701300,133744
44160000,1701300,1701500,1701100,1701400,232404
44220000,1701400,1701900,1701000,1701600,247471
44280000,1701600,1701700,1701100,1701300,234685
44340000,1701300,1701900,1701300,1701800,80816
44400000,1701900,1702300,1701700,1701700,391219
44460000,1701700,1702400,1701700,1702400,300208
44520000,1702400,1702700,1701800,1701800,240044
44580000,1701800,1701900,1701500,1701500,188874
44640000,1701400,1701700,1701300,1701600,93817
44700000,1701600,1701900,1701600,1701900,142666
44760000,1701800,1702200,1701800,1702100,139809
