20031002 00:00,1019300,1028500,1016300,1023200,42716500
20031003 00:00,1036700,1042800,1023200,1032600,44753000
20031006 00:00,1034800,1039900,1032000,1037200,21462300
20031007 00:00,1032600,1042600,1029100,1041900,39832200
20031008 00:00,1043300,1043900,1026000,1037100,37474900
20031009 00:00,1048800,1052200,1036500,1041700,43271600
20031010 00:00,1042700,1044800,1039100,1042000,20958800
20031013 00:00,1047200,1052900,1017000,1048600,22879300
20031014 00:00,1048000,1053600,1036700,1052900,34651400
20031015 00:00,1058600,1058900,1046400,1050200,37050800
20031016 00:00,1046800,1059800,1046500,1053300,31579500
20031017 00:00,1054700,1059100,1039800,1042300,32588400
20031020 00:00,1044500,1048300,1012700,1047800,25232700
20031021 00:00,1048700,1052800,1043200,1049600,25085500
20031022 00:00,1040300,1045400,1027000,1034000,31934600
20031023 00:00,1028900,1039500,1026800,1037400,43589500
20031024 00:00,1028300,1037600,1021800,1032800,50481800
20031027 00:00,1037400,1044400,1032700,1034400,30593500
20031028 00:00,1039800,1050700,1038200,1050200,32226700
20031029 00:00,1047700,1060800,1037300,1052500,30337400
20031030 00:00,1057900,1059700,1042400,1050900,36836300
20031031 00:00,1054000,1057400,1052200,1054200,22561500
20031103 00:00,1057500,1066100,1042000,1063200,36223184
20031104 00:00,1059800,1062700,1038400,1057800,30434738
20031105 00:00,1055200,1059700,1049000,1056300,34487800
20031106 00:00,1056400,1064000,1051000,1062600,27029400
20031107 00:00,1066400,1067200,1056500,1058100,30598100
20031110 00:00,1057300,1067500,1050100,1051800,24067100
20031111 00:00,1050800,1053400,1048000,1050800,25909000
20031112 00:00,1052100,1064700,1051600,1063800,26071300
20031113 00:00,1060100,1065400,1057800,1063500,26325200
20031114 00:00,1064000,1069500,1025600,1055400,47663100
20031117 00:00,1049100,1055100,1040400,1048600,43576000
20031118 00:00,1052400,1054600,1039000,1039100,34324400
20031119 00:00,1040300,1055300,1039200,1047800,27402100
20031120 00:00,1040000,1056300,1038000,1039000,48369000
20031121 00:00,1042400,1049100,1026500,1040400,28393200
20031124 00:00,1046800,1057700,1046800,1057200,26882400
20031125 00:00,1057300,1064200,1040600,1060100,37248200
20031126 00:00,1064200,1064500,1044000,1064000,43770700
20031128 00:00,1062800,1066600,1062000,1065400,10464700
20031201 00:00,1068500,1076800,1003500,1075700,35015000
20031202 00:00,1073800,1077700,1070700,1072700,31547300
20031203 00:00,1076500,1080800,1070800,1071100,38908800
20031204 00:00,1071700,1077200,1069400,1076800,34840700
20031205 00:00,1071500,1078000,1000600,1068100,28267400
20031208 00:00,1067400,1076400,1066800,1075200,25705900
20031209 00:00,1079000,1079300,1055200,1066200,41563500
20031210 00:00,1067700,1069800,1007000,1065400,30496400
20031211 00:00,1067000,1081000,1066700,1078400,41324000
20031212 00:00,1079700,1087000,1066500,1081300,32450800
20031215 00:00,1091700,1094500,1074800,1075200,37642400
20031216 00:00,1076800,1085000,1002400,1081700,31374900
20031217 00:00,1080600,1083800,1078000,1083400,22513500
20031218 00:00,1085500,1097200,1083900,1096000,27366000
20031219 00:00,1093000,1097000,1085800,1090400,39383200
20031222 00:00,1087900,1094700,1086500,1094600,26545900
20031223 00:00,1094800,1099500,1084200,1097900,23351800
20031224 00:00,1095200,1098800,1094300,1095800,8111600
20031226 00:00,1097100,1100800,1096300,1096700,8281400
20031229 00:00,1101000,1111700,1090000,1111500,19115000
20031230 00:00,1110900,1112700,1101500,1111700,17574400
20031231 00:00,1112300,1115200,1108400,1112500,28108500
20040102 00:00,1117400,1199100,1107300,1110000,35182100
20040105 00:00,1116900,1124500,1111700,1123700,26010500
20040106 00:00,1121800,1127300,1112300,1126300,18465300
20040107 00:00,1123900,1129200,1118900,1129000,27862800
20040108 00:00,1132600,1134100,1121900,1133200,33907700
20040109 00:00,1128200,1139800,1121900,1125100,40635100
20040112 00:00,1125500,1131200,1123600,1131100,29874500
20040113 00:00,1130900,1132300,1111300,1124700,44659400
20040114 00:00,1127600,1134200,1126700,1133100,25383600
20040115 00:00,1135700,1140600,1125800,1135300,38191100
20040116 00:00,1140400,1143100,1130800,1142500,30101700
20040120 00:00,1145300,1146500,1138200,1142100,27334600
20040121 00:00,1141300,1153000,1137200,1150600,30600000
20040122 00:00,1151400,1153800,1145800,1147300,28021700
20040123 00:00,1150000,1153700,1139500,1143600,29414400
20040126 00:00,1143900,1159100,1143800,1158000,28967400
20040127 00:00,1157500,1165000,1147000,1147000,33082300
20040128 00:00,1149800,1153700,1129400,1132300,48884700
20040129 00:00,1135600,1138500,1125600,1137500,55661300
20040130 00:00,1135200,1152900,1130900,1134400,27804700
20040202 00:00,1137000,1163600,1131200,1138300,37760200
20040203 00:00,1137400,1149700,1134400,1139500,22742800
20040204 00:00,1131900,1139400,1127900,1130300,37634100
20040205 00:00,1131700,1135400,1127800,1132600,35037800
20040206 00:00,1134200,1146900,1132000,1146600,34877100
20040209 00:00,1146700,1148700,1142900,1143400,22956900
20040210 00:00,1142800,1151400,1142600,1149000,26608800
20040211 00:00,1148500,1163900,1050100,1161900,42088400
20040212 00:00,1159700,1167400,1146400,1156700,25724400
20040213 00:00,1158200,1162000,1147500,1151200,42944000
20040217 00:00,1158500,1164300,1157700,1161400,23086100
20040218 00:00,1162000,1166000,1153500,1156600,26722400
20040219 00:00,1163300,1163900,1150000,1152200,45193100
20040220 00:00,1154500,1155600,1143200,1150000,45413300
20040223 00:00,1152200,1156100,1141700,1145500,36603000
20040224 00:00,1142700,1149900,1130300,1144500,44613700
20040225 00:00,1144600,1150600,1143200,1149100,28666000
20040226 00:00,1146100,1152900,1143400,1150400,27834600
20040227 00:00,1151900,1160800,1145500,1150800,36130700
20040301 00:00,1154300,1163400,1144400,1160700,32794200
20040302 00:00,1159400,1169700,1151900,1154900,38315000
20040303 00:00,1152500,1164000,1142500,1157000,30875000
20040304 00:00,1157200,1161000,1150400,1160500,19571400
20040305 00:00,1154200,1169500,1150800,1162900,54825500
20040308 00:00,1163400,1166200,1152200,1152700,36302200
20040309 00:00,1151000,1166500,1049700,1146600,37982700
20040310 00:00,1147200,1156200,1114500,1129800,64311100
20040311 00:00,1123900,1156500,1111500,1113500,83425100
20040312 00:00,1117300,1127000,1115800,1126900,52276100
20040315 00:00,1122600,1126900,1109000,1110300,59132000
20040316 00:00,1117800,1149300,1108400,1117300,56602500
20040317 00:00,1122000,1132600,1115600,1130000,37321700
20040318 00:00,1126700,1139400,1119300,1129100,58158100
20040319 00:00,1124100,1133300,1107000,1112900,42394900
20040322 00:00,1105400,1105700,1053500,1097400,59353000
20040323 00:00,1102500,1109300,1093600,1096500,51052600
20040324 00:00,1096200,1104700,1088500,1094100,51808300
20040325 00:00,1100800,1113000,1097900,1111100,45903100
20040326 00:00,1109600,1117900,1108000,1111700,34738400
20040329 00:00,1116300,1145000,1115800,1124900,42427500
20040330 00:00,1123000,1130700,1122200,1129700,36731200
20040331 00:00,1129900,1134000,1116000,1128800,44205200
20040401 00:00,1130700,1181800,1130500,1134900,43521000
20040402 00:00,1148100,1155500,1120100,1144400,50283000
20040405 00:00,1144600,1157900,1144400,1153300,28851600
20040406 00:00,1148300,1151800,1141000,1150800,25358100
20040407 00:00,1149400,1149800,1141100,1144900,43704200
20040408 00:00,1154100,1154100,1137400,1142300,46114200
20040412 00:00,1145800,1150800,1145000,1148800,22303000
20040413 00:00,1152600,1153000,1130700,1133100,52313700
20040414 00:00,1126100,1143200,1125500,1131900,65918100
20040415 00:00,1134500,1137800,1120300,1131700,59227100
20040416 00:00,1134300,1140500,1129800,1137200,44105700
20040419 00:00,1135500,1166300,1132700,1138900,27066200
20040420 00:00,1141100,1143200,1121100,1121400,46098000
20040421 00:00,1122000,1129500,1118700,1128100,50547200
20040422 00:00,1124800,1146700,1122400,1144400,58885600
20040423 00:00,1144200,1146100,1133400,1144400,28239800
20040426 00:00,1145000,1149400,1136000,1139100,30455100
20040427 00:00,1142300,1151200,1125200,1142200,42691500
20040428 00:00,1138800,1143300,1125000,1125800,48222400
20040429 00:00,1127200,1135000,1111600,1118400,65995900
20040430 00:00,1121700,1123800,1111000,1111300,44076400
20040503 00:00,1113900,1147000,1111400,1121400,32535800
20040504 00:00,1122500,1132600,1116600,1123600,49729700
20040505 00:00,1124200,1129600,1121600,1125800,32055000
20040506 00:00,1120200,1129900,1110000,1118500,55324500
20040507 00:00,1112200,1125000,1017700,1103000,56759400
20040510 00:00,1094400,1103000,1083600,1091300,72141600
20040511 00:00,1094600,1100500,1091700,1100100,47423300
20040512 00:00,1095900,1103000,1080600,1103000,88783500
20040513 00:00,1097600,1110800,1094400,1101500,55360000
20040514 00:00,1099600,1115400,1092700,1100200,50930100
20040517 00:00,1088900,1098900,1062900,1088500,51413200
20040518 00:00,1095100,1099400,1093300,1097000,27770100
20040519 00:00,1105000,1111800,1093000,1094100,52632800
20040520 00:00,1094500,1098700,1090400,1095200,36451300
20040521 00:00,1099700,1105500,1003200,1099300,46286000
20040524 00:00,1105200,1109700,1089800,1100900,39143500
20040525 00:00,1099200,1119800,1096000,1119200,47362000
20040526 00:00,1116600,1130000,1109000,1120900,35184000
20040527 00:00,1125300,1130300,1120600,1127200,43193600
20040528 00:00,1127400,1129000,1120800,1127100,21324600
20040601 00:00,1125000,1136300,1118700,1126800,38241900
20040602 00:00,1130300,1137300,1124600,1131200,35102700
20040603 00:00,1127900,1131900,1120400,1122500,32758300
20040604 00:00,1130000,1135800,1126700,1129000,30443500
20040607 00:00,1134800,1147000,1134200,1146500,29653900
20040608 00:00,1143700,1149200,1141700,1148500,30490300
20040609 00:00,1145200,1148600,1129800,1137700,34000600
20040610 00:00,1140400,1143200,1139300,1143000,19809100
20040614 00:00,1138400,1138500,1112300,1131900,30972400
20040615 00:00,1139600,1144500,1135100,1139500,35289500
20040616 00:00,1140200,1142000,1137000,1139900,24950200
20040617 00:00,1138500,1140700,1133300,1138600,26769600
20040618 00:00,1132700,1142200,1131800,1137100,30320200
20040621 00:00,1137800,1141400,1131800,1133100,22016200
20040622 00:00,1131300,1138200,1126700,1137900,35588400
20040623 00:00,1136100,1148400,1134200,1147000,33643200
20040624 00:00,1145600,1149300,1142600,1144400,33609300
20040625 00:00,1144100,1149400,1139500,1141300,28332700
20040628 00:00,1145200,1146100,1134300,1136800,38864000
20040629 00:00,1135300,1141700,1134200,1139900,25898500
20040630 00:00,1140700,1147900,1136500,1144500,45490800
20040701 00:00,1142900,1144100,1125800,1132000,54869000
20040702 00:00,1131300,1227700,1126000,1128000,32992600
20040706 00:00,1123700,1177400,1116300,1119600,37495800
20040707 00:00,1118100,1125700,1117500,1121400,26861900
20040708 00:00,1118100,1144500,1112000,1112200,43897300
20040709 00:00,1117000,1119400,1113800,1116400,28377600
20040712 00:00,1115100,1120400,1110000,1117800,35815800
20040713 00:00,1119000,1120200,1116300,1118900,24313400
20040714 00:00,1112600,1144100,1111200,1114900,51105600
20040715 00:00,1117400,1119100,1110100,1110400,33826000
20040716 00:00,1115700,1119400,1104400,1105300,36052600
20040719 00:00,1107500,1116400,1099900,1104500,38407800
20040720 00:00,1105300,1113100,1102500,1112500,43758000
20040721 00:00,1118100,1120600,1097600,1097900,51097100
20040722 00:00,1094000,1103900,1087700,1100100,68438100
20040723 00:00,1096300,1100800,1086900,1089200,47622700
20040726 00:00,1091900,1099500,1082100,1088500,48296400
20040727 00:00,1090500,1101100,1089700,1098800,49366900
20040728 00:00,1095500,1103700,1077200,1100300,64467200
20040729 00:00,1105400,1116300,1100000,1105500,49674100
20040730 00:00,1103200,1108500,1005100,1106700,39234900
20040802 00:00,1102000,1136100,1018100,1111000,36556900
20040803 00:00,1109300,1118500,1100000,1103800,37441400
20040804 00:00,1098900,1107500,1004500,1102800,40056700
20040805 00:00,1102700,1109600,1083700,1085200,48354300
20040806 00:00,1076300,1104400,1066200,1068300,70290900
20040809 00:00,1070200,1102700,1068500,1070100,35717100
20040810 00:00,1073100,1180000,1047700,1083600,50574800
20040811 00:00,1076900,1083300,1047900,1080900,53060900
20040812 00:00,1076800,1079500,1067700,1068500,46540600
20040813 00:00,1071000,1073500,1065900,1070700,39568200
20040816 00:00,1071400,1095300,1070300,1085300,42894400
20040817 00:00,1087500,1092800,1085300,1087100,39048300
20040818 00:00,1085200,1101300,1080800,1100800,39549400
20040819 00:00,1098100,1100200,1083400,1096100,35449000
20040820 00:00,1096200,1106300,1004200,1104400,45105000
20040823 00:00,1105500,1107700,1014600,1102200,32315400
20040824 00:00,1106400,1107300,1098500,1101900,29147000
20040825 00:00,1103300,1112700,1099000,1111200,32973100
20040826 00:00,1109600,1113100,1101200,1111600,25930900
20040827 00:00,1112000,1116300,1103400,1114600,23763100
20040830 00:00,1112300,1113400,1105100,1105800,24525900
20040831 00:00,1106600,1110800,1101000,1110700,39713600
20040901 00:00,1109500,1116400,1104800,1113100,48749200
20040902 00:00,1112400,1126600,1112400,1125500,39068200
20040903 00:00,1123000,1128200,1113000,1120900,27085100
20040907 00:00,1125700,1131300,1120300,1128100,35236100
20040908 00:00,1126200,1139300,1116200,1123500,31611800
20040909 00:00,1125700,1128800,1120300,1125000,32472000
20040910 00:00,1125200,1132700,1120800,1130900,26376600
20040913 00:00,1132800,1137400,1130100,1132900,40768400
20040914 00:00,1133000,1136900,1123600,1136100,26354700
20040915 00:00,1133000,1133600,1123500,1127400,35929100
20040916 00:00,1128500,1133700,1128000,1131000,21991600
20040917 00:00,1129500,1133600,1126900,1131100,31292100
20040920 00:00,1126900,1129900,1122800,1125200,35322600
20040921 00:00,1127500,1134700,1125400,1132400,37501800
20040922 00:00,1124800,1136000,1115000,1116300,47206600
20040923 00:00,1116000,1117000,1110400,1111400,41957000
20040924 00:00,1111700,1125800,1110000,1113500,33718900
20040927 00:00,1111000,1118000,1105800,1106700,38613400
20040928 00:00,1109100,1115100,1098000,1113500,37031900
20040929 00:00,1112100,1117900,1110000,1117400,31317900
20040930 00:00,1115500,1119800,1058800,1117400,36153900
20041001 00:00,1122700,1135200,1112400,1134900,60304300
20041004 00:00,1141000,1144400,1134900,1138500,31273600
20041005 00:00,1138500,1141600,1130000,1138300,35956800
20041006 00:00,1137700,1197900,1136800,1145600,40887500
20041007 00:00,1143800,1188200,1133600,1133800,35515500
20041008 00:00,1131500,1137700,1123500,1125800,49837800
20041011 00:00,1127800,1130200,1126400,1128700,19075200
20041012 00:00,1122000,1129500,1119400,1125300,38091700
20041013 00:00,1130000,1130700,1113200,1116700,52480100
20041014 00:00,1116800,1119300,1105800,1107000,62420900
20041015 00:00,1110200,1126700,1105700,1111700,61375300
20041018 00:00,1109100,1119600,1107000,1118000,41967200
20041019 00:00,1120200,1144700,1007500,1107200,50710800
20041020 00:00,1104000,1108800,1097500,1107100,54350000
20041021 00:00,1107900,1113200,1102100,1110400,49437300
20041022 00:00,1111800,1112500,1009400,1099500,45898300
20041025 00:00,1097500,1101200,1093500,1098700,41279800
20041026 00:00,1101300,1114300,1098800,1114000,48137700
20041027 00:00,1113600,1131000,1111200,1129700,72117100
20041028 00:00,1127600,1135600,1124900,1131700,52497000
20041029 00:00,1131200,1160000,1105100,1133800,44743000
20041101 00:00,1135600,1138400,1132000,1134900,35656100
20041102 00:00,1136600,1145700,1132200,1135000,52233900
20041103 00:00,1150000,1153600,1108500,1147700,72949500
20041104 00:00,1147800,1166700,1146800,1165500,53274000
20041105 00:00,1170200,1188400,1164900,1171000,59267800
20041108 00:00,1170100,1172300,1167200,1170000,31740900
20041109 00:00,1170800,1175000,1167600,1170000,41434800
20041110 00:00,1170600,1175500,1167600,1169400,43307600
20041111 00:00,1171800,1181200,1171000,1179900,36041900
20041112 00:00,1179700,1189900,1173500,1189100,52178300
20041115 00:00,1185000,1187300,1182300,1186700,33376500
20041116 00:00,1183700,1186300,1177300,1177600,37332400
20041117 00:00,1183600,1191400,1180700,1184000,52965000
20041118 00:00,1185300,1188000,1182300,1186600,30651500
20041119 00:00,1186800,1188700,1114700,1173200,52344400
20041122 00:00,1171800,1181200,1170300,1179500,33992900
20041123 00:00,1179300,1182600,1173700,1179700,39900300
20041124 00:00,1182700,1185900,1180400,1185400,28211400
20041126 00:00,1184900,1189800,1182600,1184000,15824200
20041129 00:00,1187900,1190100,1174800,1181300,57348200
20041130 00:00,1180000,1182400,1176400,1177700,44646800
20041201 00:00,1181600,1194700,1181000,1194700,46358300
20041202 00:00,1191000,1199500,1104000,1193800,56203200
20041203 00:00,1193100,1201400,1190900,1194300,45383600
20041206 00:00,1192200,1196400,1188000,1193400,31447500
20041207 00:00,1194900,1196200,1180500,1180700,47044300
20041208 00:00,1182100,1188300,1180100,1186200,41579600
20041209 00:00,1181400,1194600,1177300,1193000,58461300
20041210 00:00,1189100,1195600,1188500,1191700,45992300
20041213 00:00,1197600,1203100,1193500,1202900,35008100
20041214 00:00,1202000,1209600,1123900,1208000,38055200
20041215 00:00,1207000,1211100,1203100,1209700,44736800
20041216 00:00,1207200,1288800,1200400,1207000,48743800
20041217 00:00,1194500,1200000,1188800,1194200,68892100
20041220 00:00,1197300,1203800,1071400,1192700,43792000
20041221 00:00,1196000,1209200,1188900,1204000,31328900
20041222 00:00,1203800,1210800,1200500,1209100,28120800
20041223 00:00,1208700,1212800,1200900,1209900,24672200
20041227 00:00,1212200,1527000,1204100,1204200,26794400
20041228 00:00,1206200,1213000,1206000,1212500,22162800
20041229 00:00,1210800,1213300,1209500,1212700,18998100
20041230 00:00,1214000,1215700,1212100,1212300,19670800
20041231 00:00,1213000,1216600,1210300,1210400,27106800
20050103 00:00,1215600,1287900,1199000,1200600,53099200
20050104 00:00,1204600,1205400,1184400,1187400,64281600
20050105 00:00,1187500,1197700,1182900,1183200,60634600
20050106 00:00,1184400,1197200,1180400,1187100,45546400
20050107 00:00,1189700,1192300,1181300,1185600,50165600
20050110 00:00,1183400,1194600,1165700,1189400,54549400
20050111 00:00,1186500,1187400,1179900,1182900,59045800
20050112 00:00,1183900,1188400,1173400,1188000,69169900
20050113 00:00,1186100,1187300,1174000,1176800,51163200
20050114 00:00,1179500,1185300,1177600,1184200,38713500
20050118 00:00,1180600,1196000,1179500,1195700,50687500
20050119 00:00,1194200,1198800,1183900,1184000,49023500
20050120 00:00,1179000,1188000,1172900,1175700,69017400
20050121 00:00,1177800,1180000,1167400,1168000,59578100
20050124 00:00,1170700,1173400,1163700,1164200,56377800
20050125 00:00,1169100,1174700,1164000,1168700,65283700
20050126 00:00,1173100,1176000,1168400,1174100,53318500
20050127 00:00,1171800,1177500,1169800,1174600,52012400
20050128 00:00,1174900,1176500,1166100,1171300,58114900
20050131 00:00,1179500,1182500,1171600,1180700,47279100
20050201 00:00,1182800,1190800,1178200,1189100,46649800
20050202 00:00,1190600,1195900,1189000,1193400,50828200
20050203 00:00,1190700,1193900,1185700,1190500,46993400
20050204 00:00,1190300,1204300,1189800,1203300,46011000
20050207 00:00,1202200,1205200,1199600,1202300,45353600
20050208 00:00,1201700,1206500,1200700,1203400,38441700
20050209 00:00,1204200,1204900,1192500,1193000,54197900
20050210 00:00,1196600,1200200,1192600,1198300,44070400
20050211 00:00,1197100,1210400,1194600,1207200,50900100
20050214 00:00,1206800,1208600,1204800,1207800,29093900
20050215 00:00,1208000,1214300,1200500,1212000,41724900
20050216 00:00,1209300,1214600,1206700,1211900,56223300
20050217 00:00,1212300,1213300,1202400,1202900,57372300
20050218 00:00,1201700,1204800,1199000,1203500,43534300
20050222 00:00,1199000,1209200,1185800,1186700,72312000
20050223 00:00,1189700,1195700,1186200,1193300,65415900
20050224 00:00,1192400,1203200,1189800,1202600,66055700
20050225 00:00,1202700,1216700,1121800,1213800,56825100
20050228 00:00,1211600,1216500,1200200,1205400,67377500
20050301 00:00,1207800,1219100,1206200,1213000,45389500
20050302 00:00,1207600,1219300,1200100,1212900,62184900
20050303 00:00,1216600,1219000,1207000,1213600,59226400
20050304 00:00,1220500,1229000,1202400,1225600,52293000
20050307 00:00,1226500,1232500,1210700,1227800,41931200
20050308 00:00,1226700,1230000,1220500,1222000,43941900
20050309 00:00,1219600,1222900,1209800,1210100,67813500
20050310 00:00,1212100,1262700,1204000,1212000,61697600
20050311 00:00,1213100,1217200,1201600,1204100,51300300
20050314 00:00,1206300,1210600,1202800,1210400,34850200
20050315 00:00,1214200,1214600,1201300,1201700,56999400
20050316 00:00,1197000,1201600,1189000,1191800,74633000
20050317 00:00,1193100,1197400,1174900,1194100,61308000
20050318 00:00,1191100,1195300,1181000,1188100,54917500
20050321 00:00,1187100,1188800,1177600,1182600,62122400
20050322 00:00,1183600,1189300,1170600,1171300,82367200
20050323 00:00,1169500,1190600,1166200,1170600,66078700
20050324 00:00,1174700,1179900,1154300,1171400,52472500
20050328 00:00,1174200,1179400,1173300,1173600,43196600
20050329 00:00,1171400,1179000,1162500,1164200,66611100
20050330 00:00,1167900,1181300,1164900,1181200,59701400
20050331 00:00,1181900,1186600,1100900,1179500,58046100
20050401 00:00,1186200,1197400,1169100,1172200,88766600
20050404 00:00,1173500,1178600,1167400,1175900,69588800
20050405 00:00,1178000,1188200,1171100,1180900,45449900
20050406 00:00,1184500,1189500,1181400,1184000,50975900
20050407 00:00,1184100,1192300,1181200,1191500,45258900
20050408 00:00,1191500,1192400,1180800,1181000,60451600
20050411 00:00,1182900,1184200,1178300,1181800,40246300
20050412 00:00,1178900,1190600,1170700,1187600,84299800
20050413 00:00,1185500,1188000,1171300,1174200,64661600
20050414 00:00,1174200,1178700,1161300,1162700,90223000
20050415 00:00,1157400,1169700,1141600,1142800,123295900
20050418 00:00,1141500,1149600,1139600,1146100,101277000
20050419 00:00,1150700,1155300,1146200,1152900,62959000
20050420 00:00,1154000,1159100,1136000,1138200,101542600
20050421 00:00,1147900,1177500,1136300,1159900,80043600
20050422 00:00,1157400,1165000,1142700,1152800,85805900
20050425 00:00,1158600,1165000,1152500,1162700,49750200
20050426 00:00,1159800,1168300,1152200,1152200,70168600
20050427 00:00,1148600,1168000,1100000,1156800,81922600
20050428 00:00,1152700,1156800,1143500,1144000,67931100
20050429 00:00,1150800,1157900,1139700,1157000,97268200
20050502 00:00,1160700,1169800,1155200,1163300,53347400
20050503 00:00,1160500,1191900,1156900,1162500,79982000
20050504 00:00,1166500,1177500,1162200,1176200,77224600
20050505 00:00,1176600,1197800,1166900,1173600,95372800
20050506 00:00,1179300,1191700,1166700,1172000,58944100
20050509 00:00,1172100,1180300,1170500,1180100,41033800
20050510 00:00,1173800,1199800,1163900,1166900,69819900
20050511 00:00,1169300,1182700,1158500,1172000,91838900
20050512 00:00,1173100,1175900,1154100,1160900,92609500
20050513 00:00,1163000,1166500,1148000,1156000,84687100
20050516 00:00,1157000,1168500,1156600,1167900,46800200
20050517 00:00,1164300,1177000,1161600,1175900,56594500
20050518 00:00,1180600,1198400,1176300,1187900,74633800
20050519 00:00,1190000,1194100,1187000,1193800,60406000
20050520 00:00,1193200,1193900,1187400,1191500,45269200
20050523 00:00,1192000,1200400,1191800,1196500,49596200
20050524 00:00,1194400,1198300,1192000,1196500,48941700
20050525 00:00,1193600,1198700,1188300,1193200,46547700
20050526 00:00,1197900,1202100,1177700,1200500,41220900
20050527 00:00,1200800,1202500,1198000,1201800,23224900
20050531 00:00,1200600,1201700,1175100,1194500,37621500
20050601 00:00,1195200,1209200,1194000,1205400,67165700
20050602 00:00,1202300,1208400,1201000,1207100,36510600
20050603 00:00,1205500,1208900,1197300,1199400,54981400
20050606 00:00,1200100,1202200,1195500,1201400,35280900
20050607 00:00,1203900,1215100,1200500,1200700,64892800
20050608 00:00,1204500,1239500,1196700,1198500,44088400
20050609 00:00,1197400,1205800,1193400,1204900,55284000
20050610 00:00,1205700,1206500,1192400,1202100,35284300
20050613 00:00,1199500,1210800,1120400,1204900,50125500
20050614 00:00,1204500,1212000,1203800,1208200,31334300
20050615 00:00,1211600,1212400,1202300,1210600,49428500
20050616 00:00,1211000,1216400,1209200,1214800,43648800
20050617 00:00,1215400,1219300,1204900,1216000,48152500
20050620 00:00,1210800,1221800,1209400,1215000,38726000
20050621 00:00,1214900,1216500,1155400,1213000,37434100
20050622 00:00,1216900,1219400,1210700,1213700,37520200
20050623 00:00,1213100,1216000,1199700,1200000,58612900
20050624 00:00,1198800,1200100,1190500,1190900,54138700
20050627 00:00,1189700,1194100,1187500,1190400,47383200
20050628 00:00,1194100,1202400,1193700,1201800,39216700
20050629 00:00,1203700,1204000,1191200,1199400,39330800
20050630 00:00,1202000,1203200,1189500,1190600,58588400
20050701 00:00,1194600,1198000,1192100,1195000,46304300
20050705 00:00,1192600,1206500,1191900,1204800,47227800
20050706 00:00,1203900,1206500,1194500,1194900,50991300
20050707 00:00,1182900,1204000,1181800,1197700,93020100
20050708 00:00,1199700,1213200,1197200,1212200,59600200
20050711 00:00,1213300,1220600,1213100,1220200,47379400
20050712 00:00,1219000,1226300,1212300,1222200,49605000
20050713 00:00,1222700,1225200,1219900,1223400,41304800
20050714 00:00,1229800,1234400,1223700,1227400,58477900
20050715 00:00,1227900,1230400,1223600,1227700,54859400
20050718 00:00,1225000,1228300,1220500,1222000,49288900
20050719 00:00,1227100,1231100,1221700,1230000,55921600
20050720 00:00,1225900,1238900,1222400,1235400,65080900
20050721 00:00,1235500,1238900,1224700,1227000,93218700
20050722 00:00,1228800,1252500,1226300,1234300,47673300
20050725 00:00,1234100,1239500,1228500,1229300,53180900
20050726 00:00,1232300,1235300,1223700,1232300,41091000
20050727 00:00,1234800,1238500,1230500,1237900,39974100
20050728 00:00,1239900,1249300,1236400,1245000,45025100
20050729 00:00,1244100,1246300,1234000,1235600,55282500
20050801 00:00,1238000,1240400,1218900,1235500,38358400
20050802 00:00,1238700,1282800,1237400,1244600,41347100
20050803 00:00,1242400,1247400,1241000,1246400,34220100
20050804 00:00,1242200,1246900,1236000,1236600,44710700
20050805 00:00,1234600,1323000,1226700,1227700,46194900
20050808 00:00,1231700,1234100,1223800,1224200,45591900
20050809 00:00,1230500,1235900,1228700,1233400,44920000
20050810 00:00,1238300,1245000,1228200,1231200,72280700
20050811 00:00,1232700,1240300,1222200,1239700,53391000
20050812 00:00,1235700,1293000,1227500,1232400,51081700
20050815 00:00,1232000,1238700,1220200,1236500,35395000
20050816 00:00,1234400,1235200,1158800,1221300,64772000
20050817 00:00,1221900,1228700,1220300,1222900,59334500
20050818 00:00,1220400,1225600,1218400,1221100,50176800
20050819 00:00,1226300,1228200,1222000,1222700,36998100
20050822 00:00,1225800,1232300,1218800,1224700,63204000
20050823 00:00,1225100,1226100,1211500,1220500,51150200
20050824 00:00,1219400,1233100,1211900,1212400,77536900
20050825 00:00,1213400,1216700,1212100,1215300,32607300
20050826 00:00,1214800,1222400,1206800,1208200,57519300
20050829 00:00,1204100,1217800,1203800,1216000,51956900
20050830 00:00,1212500,1216200,1203900,1211800,71269200
20050831 00:00,1211900,1233300,1200000,1223900,93219700
20050901 00:00,1224900,1231500,1196200,1225400,70471500
20050902 00:00,1228300,1228800,1221000,1221300,41964100
20050906 00:00,1226700,1237600,1056800,1237500,51342100
20050907 00:00,1236300,1241300,1228600,1240200,36734200
20050908 00:00,1236600,1240000,1233100,1235800,37824600
20050909 00:00,1238300,1247400,1238000,1244800,39255500
20050912 00:00,1244400,1246700,1242700,1244300,30139200
20050913 00:00,1241300,1244200,1235200,1235500,53970900
20050914 00:00,1237500,1239200,1223400,1231800,46659300
20050915 00:00,1234900,1236500,1223300,1232200,63356400
20050916 00:00,1232800,1237400,1228700,1237000,64340600
20050919 00:00,1234500,1237000,1212700,1229600,51790300
20050920 00:00,1232100,1237000,1218700,1221000,81119100
20050921 00:00,1218100,1313700,1208600,1208900,86157100
20050922 00:00,1209500,1216600,1204400,1214400,75367900
20050923 00:00,1212400,1218900,1209000,1215600,55422900
20050926 00:00,1220400,1227800,1210000,1214700,58365800
