17340000,1691500,1692300,1691500,1692300,20000,1691800,1692500,1691800,1692400,500
17400000,1692300,1692500,1692300,1692300,20100,1692400,1692600,1692400,1692600,500
17520000,1692300,1692300,1692300,1692300,20100,1692600,1692600,1692600,1692600,500
17580000,1692300,1692300,1691900,1692100,100,1692600,1692600,1692200,1692300,20000
17640000,1692100,1692100,1691500,1691900,20000,1691900,1692300,1691900,1692300,500
17700000,1692000,1692000,1692000,1692000,20000,1692300,1692300,1692300,1692300,500
17820000,1692000,1692500,1692000,1692500,20000,1692300,1692600,1692300,1692600,100
17880000,1692500,1692500,1692300,1692300,20100,1692600,1692600,1692500,1692500,500
17940000,1692300,1692500,1692300,1692300,20100,1692600,1692600,1692600,1692600,100
18000000,1692300,1693000,1692300,1692700,100,1692500,1693100,1692500,1692900,20000
18060000,1692500,1692500,1692300,1692300,300,1692900,1692900,1692400,1692500,20000
18120000,1692300,1692300,1691800,1692100,100,1692400,1692700,1692200,1692400,20000
18240000,1692100,1692100,1691900,1691900,300,1692400,1692400,1692200,1692200,20000
18360000,1691900,1692000,1691900,1692000,20000,1692200,1692300,1692200,1692300,100
18420000,1692000,1692000,1691500,1691700,100,1692300,1692300,1691900,1691900,20000
18480000,1691700,1691700,1691500,1691500,400,1691900,1691900,1691700,1691700,20000
18540000,1691500,1691500,1691500,1691500,20400,1691800,1691900,1691700,1691900,20100
18600000,1691500,1691500,1691500,1691500,20400,1691800,1691800,1691800,1691800,100
18660000,1691500,1691500,1691500,1691500,20400,1691800,1691800,1691700,1691800,100
18720000,1691800,1691800,1691800,1691800,20000,1691800,1691900,1691800,1691900,100
18780000,1691800,1692000,1691800,1691800,20000,1691900,1692300,1691900,1692100,100
18840000,1691800,1691800,1691500,1691500,20400,1692100,1692100,1691700,1691700,900
18900000,1691500,1691500,1691000,1691300,100,1691700,1691700,1691400,1691500,20000
18960000,1691100,1691500,1691100,1691300,20100,1691400,1691700,1691300,1691700,20900
19020000,1691300,1691300,1691300,1691300,100,1691700,1691700,1691400,1691400,20000
19080000,1691200,1691200,1691200,1691200,100,1691400,1691400,1691300,1691300,500
19140000,1691200,1691500,1691200,1691300,20100,1691500,1691700,1691500,1691700,20900
19200000,1691300,1691500,1691300,1691500,20000,1691700,1691700,1691700,1691700,900
19260000,1691500,1691500,1691300,1691300,20100,1691700,1691700,1691700,1691700,20900
19320000,1691300,1691500,1691300,1691300,30400,1691700,1691700,1691700,1691700,900
19380000,1691500,1691500,1691300,1691300,20100,1691700,1691700,1691700,1691700,20900
19500000,1691300,1691300,1691300,1691300,20100,1691600,1691600,1691600,1691600,300
19620000,1691500,1691800,1691300,1691500,20200,1691600,1691900,1691600,1691900,300
19680000,1691800,1691800,1691500,1691800,20000,1691900,1691900,1691900,1691900,300
19740000,1691800,1691800,1691500,1691500,20200,1691900,1691900,1691900,1691900,20300
19800000,1691500,1691800,1691500,1691800,20000,1691900,1691900,1691900,1691900,300
19860000,1691800,1691800,1691500,1691500,20200,1691900,1691900,1691900,1691900,20300
19920000,1691500,1691500,1691200,1691300,20100,1691900,1691900,1691400,1691700,20200
19980000,1691300,1691600,1691300,1691300,20000,1691600,1691700,1691600,1691700,200
20040000,1691500,1691500,1691500,1691500,20000,1691700,1691700,1691700,1691700,600
20100000,1691400,1691400,1691300,1691300,20100,1691700,1691700,1691700,1691700,20600
20160000,1691300,1691500,1691300,1691500,20000,1691700,1691700,1691700,1691700,600
20220000,1691500,1691500,1691300,1691300,20100,1691700,1691700,1691700,1691700,20600
20280000,1691300,1691500,1691300,1691500,20000,1691700,1691700,1691600,1691600,300
20340000,1691500,1691800,1691400,1691500,20200,1691700,1691900,1691600,1691900,300
20400000,1691500,1691600,1691500,1691500,200,1691900,1691900,1691700,1691700,20000
20460000,1691500,1691500,1691100,1691500,20000,1691700,1691800,1691400,1691700,200
20520000,1691500,1692000,1691500,1691500,20400,1691700,1692400,1691700,1691900,20100
20580000,1691800,1691800,1691500,1691500,20400,1691900,1691900,1691800,1691900,20100
20640000,1691500,1691800,1691500,1691800,20000,1691900,1691900,1691900,1691900,100
20760000,1691700,1691800,1691500,1691500,20400,1691900,1691900,1691900,1691900,20100
20820000,1691500,1691800,1691500,1691800,20000,1691900,1691900,1691900,1691900,100
20880000,1691800,1691800,1691500,1691500,20400,1691900,1691900,1691700,1691900,20100
20940000,1691500,1691800,1691500,1691500,300,1691900,1691900,1691700,1691700,20000
21000000,1691500,1691800,1691500,1691800,20000,1691700,1691900,1691700,1691900,200
21060000,1691800,1691800,1691500,1691500,20300,1691900,1691900,1691900,1691900,20200
21120000,1691500,1691500,1691500,1691500,20300,1691900,1691900,1691700,1691900,20200
21240000,1691500,1691800,1691500,1691800,20000,1691900,1691900,1691900,1691900,200
21300000,1691800,1692000,1691700,1691800,20000,1691900,1692400,1691900,1692100,200
21360000,1691800,1691800,1691800,1691800,20000,1692000,1692000,1692000,1692000,500
21420000,1691800,1691800,1691800,1691800,20000,1691900,1691900,1691900,1691900,500
21480000,1691800,1692000,1691800,1692000,20000,1691900,1692100,1691900,1692100,200
21540000,1691800,1692000,1691800,1691800,20000,1692100,1692100,1692100,1692100,200
21600000,1692000,1692000,1691900,1691900,100,1692100,1692100,1692100,1692100,600
21660000,1691900,1691900,1691500,1691800,20000,1692000,1692000,1691900,1692000,500
21780000,1691800,1691800,1691500,1691500,400,1692000,1692000,1691700,1691700,20000
21840000,1691500,1691500,1690800,1691100,400,1691600,1691600,1691300,1691300,400
21900000,1691300,1691300,1691100,1691100,400,1691300,1691500,1691300,1691400,20000
21960000,1691100,1691100,1691100,1691100,400,1691300,1691300,1691300,1691300,500
22080000,1691300,1691300,1691100,1691100,400,1691300,1691500,1691300,1691400,20000
22140000,1691100,1691300,1691100,1691100,400,1691500,1691500,1691400,1691400,20000
22200000,1691100,1691300,1691100,1691300,20100,1691500,1691500,1691400,1691500,200
22320000,1691300,1691300,1691100,1691100,400,1691500,1691500,1691400,1691400,20000
22380000,1691100,1691300,1691100,1691300,20100,1691500,1691500,1691500,1691500,700
22440000,1691300,1691300,1691100,1691300,20000,1691500,1691500,1691400,1691500,700
22500000,1691300,1691300,1691100,1691300,20100,1691500,1691500,1691400,1691500,700
22620000,1691300,1691300,1691000,1691000,20000,1691500,1691500,1691300,1691300,100
22680000,1691000,1691300,1690900,1691100,100,1691300,1691400,1691300,1691300,500
22740000,1691100,1691300,1691100,1691300,20000,1691300,1691400,1691300,1691400,500
22800000,1691200,1691200,1691100,1691100,100,1691400,1691400,1691300,1691300,500
22920000,1691000,1691300,1691000,1691300,20000,1691300,1691500,1691300,1691500,900
22980000,1691400,1691600,1691400,1691400,1300,1691500,1691800,1691500,1691700,20200
23040000,1691400,1691400,1691400,1691400,1300,1691500,1691600,1691500,1691600,100
23100000,1691400,1691400,1690900,1690900,1100,1691600,1691600,1691100,1691200,20000
23160000,1690900,1691100,1690900,1690900,1100,1691200,1691300,1691200,1691200,20000
23220000,1690900,1690900,1690900,1690900,1100,1691200,1691300,1691200,1691200,20400
23340000,1690900,1691100,1690900,1690900,1100,1691200,1691200,1691200,1691200,20400
23400000,1690900,1691000,1690700,1690900,1000,1691200,1691300,1690900,1691200,21000
23700000,1690900,1690900,1690700,1690900,1000,1691200,1691200,1690900,1691100,100
23760000,1690900,1691100,1690900,1691100,900,1691100,1691100,1691100,1691100,100
23820000,1691100,1691400,1691000,1691400,500,1691400,1691900,1691200,1691700,20900
23880000,1691400,1691400,1691100,1691300,20900,1691700,1691700,1691400,1691500,100
23940000,1691300,1691300,1691100,1691300,20900,1691500,1691500,1691400,1691500,100
24000000,1691300,1691300,1691100,1691300,20900,1691500,1691500,1691400,1691500,100
24180000,1691500,1691600,1691500,1691500,900,1691500,1691900,1691500,1691700,200
24240000,1691600,1691600,1691300,1691600,900,1691700,1691700,1691700,1691700,200
24300000,1691600,1691600,1691300,1691300,20900,1691700,1691700,1691700,1691700,20900
24360000,1691300,1691600,1691300,1691600,800,1691700,1691900,1691700,1691900,20300
24420000,1691600,1691600,1691500,1691500,200,1691700,1691700,1691700,1691700,20900
24480000,1691500,1691500,1691100,1691300,20900,1691600,1691700,1691400,1691500,100
24720000,1691300,1691500,1691100,1691500,100,1691500,1691700,1691400,1691700,20900
24780000,1691500,1691500,1691300,1691300,20900,1691600,1691700,1691400,1691700,20900
24840000,1691300,1691300,1691300,1691300,100,1691700,1691700,1691400,1691400,20000
24900000,1691100,1691100,1691100,1691100,700,1691400,1691400,1691200,1691300,20900
24960000,1691100,1691100,1690600,1690900,100,1691200,1691200,1690900,1691200,20900
25020000,1690900,1690900,1690700,1690800,20900,1691200,1691200,1690900,1691100,1200
25080000,1690800,1690800,1689700,1690600,20800,1691100,1691100,1689900,1690700,200
25140000,1690600,1691400,1690400,1691100,20800,1690700,1691500,1690700,1691500,22000
25200000,1691100,1691300,1690900,1690900,100,1691400,1691500,1691000,1691100,20800
25260000,1690900,1691100,1690900,1691100,20800,1691000,1691500,1691000,1691300,100
25320000,1691100,1691100,1690900,1691100,20800,1691300,1691300,1691200,1691300,100
25380000,1691300,1691400,1691100,1691200,3000,1691300,1691500,1691300,1691400,100
25440000,1691200,1691400,1691200,1691200,3000,1691500,1691500,1691500,1691500,21500
25500000,1691200,1691200,1691200,1691200,2000,1691400,1691400,1691400,1691400,400
25560000,1691200,1691200,1690800,1690900,500,1691400,1691400,1691000,1691100,100
25620000,1690900,1691200,1690800,1691100,20800,1691100,1691500,1690900,1691300,100
25680000,1691100,1691100,1690900,1690900,100,1691300,1691300,1691000,1691100,100
25740000,1690900,1691100,1690800,1691100,900,1691200,1691200,1690900,1691100,4000
25800000,1691100,1691100,1691100,1691100,1000,1691100,1691400,1691100,1691400,23400
25860000,1691200,1691300,1691100,1691100,900,1691400,1691400,1691200,1691400,22600
25920000,1691100,1691600,1691100,1691500,20900,1691300,1691900,1691300,1691700,200
25980000,1691700,1691700,1691400,1691400,1000,1691700,1691700,1691500,1691700,40800
26040000,1691400,1691500,1691300,1691300,20900,1691700,1691700,1691500,1691700,3200
26100000,1691500,1691600,1691300,1691600,300,1691700,1691900,1691500,1691900,38400
26160000,1691700,1691800,1691500,1691500,20900,1691900,1691900,1691700,1691700,17200
26220000,1691500,1691500,1691300,1691300,20100,1691700,1691700,1691500,1691700,18100
26280000,1691300,1691400,1691100,1691100,400,1691600,1691700,1691200,1691300,17500
26340000,1691100,1691500,1691100,1691400,300,1691200,1691700,1691200,1691600,18100
26400000,1691400,1691500,1691400,1691500,20900,1691600,1691700,1691500,1691700,17400
26520000,1691500,1691500,1691500,1691500,20900,1691700,1691700,1691600,1691700,1000
26580000,1691500,1691500,1691400,1691400,600,1691600,1691600,1691500,1691500,17500
26700000,1691400,1691400,1691400,1691400,300,1691500,1691500,1691500,1691500,17500
26760000,1691500,1691500,1691500,1691500,20900,1691500,1691600,1691500,1691600,1000
26820000,1691500,1691600,1691500,1691600,500,1691700,1691700,1691700,1691700,200
26880000,1691600,1691800,1691600,1691800,20000,1691800,1692000,1691800,1692000,17500
26940000,1691800,1691800,1691500,1691800,20000,1691900,1692100,1691600,1692000,17500
27000000,1691800,1691900,1691600,1691800,20000,1691900,1691900,1691700,1691900,100
27060000,1691900,1692200,1691900,1692000,20600,1691900,1692300,1691900,1692300,18200
27120000,1692000,1692000,1691900,1691900,100,1692200,1692200,1692000,1692000,17500
27180000,1691900,1691900,1691600,1691600,500,1692000,1692000,1691700,1691700,900
27240000,1691600,1691700,1691600,1691700,21600,1691700,1692000,1691700,1691900,100
27300000,1691700,1692200,1691600,1692000,20000,1691900,1692300,1691800,1692300,18100
27360000,1692000,1692100,1691900,1692000,20000,1692300,1692300,1692100,1692200,200
27420000,1692000,1692200,1691600,1692100,500,1692200,1692300,1691900,1692300,17800
27480000,1692100,1692200,1692100,1692100,700,1692300,1692300,1692200,1692300,600
27540000,1692100,1692100,1692000,1692000,25000,1692300,1692300,1692100,1692100,300
27600000,1692000,1692100,1692000,1692000,21200,1692100,1692200,1692100,1692200,24500
27660000,1692000,1692200,1692000,1692000,20600,1692200,1692300,1692200,1692300,500
27720000,1692200,1692200,1692000,1692000,20000,1692300,1692300,1692300,1692300,17900
27780000,1692000,1692300,1691900,1692300,18600,1692100,1692500,1692000,1692500,18100
27840000,1692200,1692300,1692000,1692100,100,1692500,1692500,1692300,1692300,500
27900000,1692100,1692100,1691700,1691700,21500,1692300,1692300,1692000,1692000,17500
27960000,1691700,1691800,1691700,1691800,600,1692000,1692100,1691900,1692000,17500
28020000,1691800,1692200,1691800,1692200,21500,1692000,1692500,1692000,1692300,100
28080000,1692200,1692300,1691900,1691900,300,1692300,1692500,1692000,1692100,17500
28140000,1691700,1691800,1691600,1691800,100,1692000,1692000,1691800,1691900,100
28200000,1691800,1691800,1691800,1691800,100,1692000,1692100,1692000,1692000,17500
28260000,1691800,1691800,1691500,1691500,20400,1692100,1692100,1691600,1691800,500
28320000,1691500,1691800,1691500,1691500,20400,1691900,1691900,1691800,1691900,20100
28380000,1691500,1691500,1691400,1691500,20000,1691900,1691900,1691500,1691700,200
28440000,1691500,1691500,1690500,1690900,20600,1691700,1691700,1690700,1691100,1300
28500000,1691000,1691000,1690700,1690900,100,1691100,1691300,1690800,1691100,37500
28560000,1690900,1691000,1690800,1691000,15000,1691100,1691300,1691000,1691000,17500
28620000,1690800,1691100,1690800,1690900,100,1691000,1691300,1691000,1691100,37500
28680000,1690900,1690900,1690900,1690900,100,1691000,1691100,1691000,1691100,37500
28740000,1690900,1690900,1690200,1690500,20500,1691100,1691100,1690400,1690800,17500
28800000,1690500,1690700,1690500,1690700,21400,1690800,1690900,1690600,1690900,500
28860000,1690700,1690900,1690300,1690300,300,1690900,1691000,1690400,1690500,17400
28920000,1690300,1690300,1690200,1690300,10200,1690500,1690700,1690300,1690400,100
28980000,1690300,1690400,1690300,1690300,5200,1690400,1690400,1690400,1690400,100
29040000,1690300,1690300,1689700,1689800,100,1690400,1690400,1689900,1690100,200
29100000,1689800,1690100,1689700,1689700,39200,1690100,1690300,1689900,1690100,38000
29160000,1689700,1690000,1689700,1689700,38900,1690000,1690100,1689900,1689900,100
29220000,1689800,1689800,1689800,1689800,100,1689900,1689900,1689900,1689900,100
29280000,1689700,1690200,1689700,1690000,20000,1689900,1690300,1689900,1690200,300
29340000,1690000,1690000,1690000,1690000,20000,1690200,1690300,1690200,1690200,300
29400000,1690000,1690000,1689300,1689300,100,1690200,1690200,1689500,1689500,18500
29460000,1689200,1689300,1688900,1689000,200,1689500,1689500,1689000,1689300,38100
29520000,1689100,1689500,1689100,1689500,3500,1689300,1689600,1689300,1689500,10000
29580000,1689400,1689400,1689000,1689000,200,1689500,1689500,1689200,1689200,12200
29640000,1689000,1689000,1688800,1688900,47000,1689100,1689100,1688900,1689100,100
29700000,1688900,1689100,1688900,1689100,1900,1689200,1689200,1689200,1689200,2200
29760000,1689100,1689200,1688800,1688800,600,1689200,1689300,1689100,1689100,46100
29820000,1688800,1688800,1688800,1688800,1800,1689100,1689100,1689100,1689100,46100
29880000,1688900,1689000,1688900,1689000,600,1689100,1689100,1689100,1689100,46100
29940000,1689000,1689000,1688800,1688900,1500,1689100,1689100,1689100,1689100,28600
30000000,1688900,1689200,1688900,1689100,5200,1689100,1689300,1689100,1689300,22000
30060000,1689200,1689300,1689000,1689000,2800,1689300,1689500,1689100,1689100,3500
30120000,1688900,1689000,1688900,1689000,3500,1689100,1689100,1689000,1689100,200
30180000,1689000,1689000,1688200,1688900,500,1689100,1689100,1688400,1689000,100
30240000,1688900,1688900,1688800,1688800,2100,1689000,1689000,1688800,1688800,200
30300000,1688800,1688900,1688700,1688800,3300,1689100,1689100,1689000,1689100,3300
30360000,1688800,1688800,1688700,1688800,3600,1689000,1689100,1688900,1689100,49300
30420000,1688900,1689000,1688700,1688800,3300,1689100,1689100,1688800,1689100,49300
30480000,1688800,1688900,1688800,1688900,3000,1689000,1689100,1689000,1689000,100
30540000,1688900,1688900,1688800,1688800,1000,1689000,1689100,1689000,1689000,3400
30600000,1688800,1688900,1688800,1688900,1000,1689000,1689100,1689000,1689100,33900
30660000,1688900,1689000,1688800,1688800,1000,1689100,1689100,1688800,1689000,3600
30720000,1688800,1688800,1688300,1688300,200,1689000,1689000,1688300,1688300,53000
30780000,1688300,1688300,1688000,1688100,1300,1688300,1688500,1688300,1688300,53000
30840000,1688100,1688200,1688000,1688000,4900,1688300,1688300,1688000,1688000,500
30900000,1688000,1688200,1688000,1688100,3500,1688000,1688300,1688000,1688300,33000
30960000,1688100,1688100,1688000,1688100,3600,1688300,1688300,1688100,1688300,33000
31020000,1688100,1688100,1688000,1688000,16400,1688200,1688300,1688100,1688200,1000
31080000,1688100,1688600,1688000,1688500,500,1688200,1688700,1688100,1688700,1300
31140000,1688600,1688700,1688500,1688600,3400,1688700,1688800,1688500,1688800,33000
31200000,1688600,1688600,1688300,1688300,400,1688800,1688800,1688300,1688300,7000
31260000,1688300,1688600,1688300,1688600,3600,1688300,1688800,1688300,1688800,33000
31320000,1688600,1688700,1688500,1688500,200,1688700,1688800,1688500,1688600,1800
31380000,1688500,1688700,1688500,1688500,200,1688500,1688800,1688500,1688800,33000
31440000,1688700,1689100,1688700,1689000,600,1688800,1689100,1688800,1689100,41800
31500000,1689000,1689100,1689000,1689100,2000,1689100,1689200,1689100,1689200,2000
31560000,1689100,1689200,1689100,1689100,2000,1689200,1689300,1689200,1689300,100
31620000,1689100,1689400,1689100,1689200,2000,1689200,1689400,1689200,1689300,18000
31680000,1689200,1689300,1689100,1689200,700,1689300,1689400,1689100,1689300,18000
31740000,1689200,1689400,1689200,1689300,2000,1689300,1689500,1689300,1689400,100
31800000,1689300,1689400,1689100,1689100,5000,1689400,1689500,1689300,1689300,33000
31860000,1689100,1689300,1689000,1689300,2000,1689300,1689400,1689100,1689400,30400
31920000,1689300,1689300,1688500,1688500,5500,1689400,1689400,1688600,1688600,31900
31980000,1688500,1688600,1688400,1688600,2000,1688600,1688700,1688500,1688700,600
32040000,1688600,1688700,1688400,1688600,3800,1688700,1688800,1688500,1688700,800
32100000,1688600,1688600,1688300,1688600,2000,1688700,1688800,1688500,1688700,700
32160000,1688600,1689100,1688600,1688700,2000,1688700,1689300,1688700,1688900,1000
32220000,1688700,1688800,1688500,1688500,100,1688800,1688900,1688600,1688600,34700
32280000,1688500,1688900,1688300,1688900,500,1688600,1689000,1688500,1689000,1100
32340000,1688900,1688900,1688800,1688900,100,1689000,1689000,1688900,1689000,1500
32400000,1688900,1689600,1688900,1689500,2000,1689000,1689700,1689000,1689700,700
32460000,1689600,1689700,1689500,1689600,2000,1689700,1689800,1689600,1689800,5200
32520000,1689600,1689900,1689600,1689900,1000,1689700,1689900,1689700,1689900,2300
32580000,1689900,1690000,1689800,1689900,600,1689900,1690100,1689900,1690000,4800
32640000,1689900,1689900,1689700,1689800,13000,1690000,1690000,1689800,1690000,2500
32700000,1689800,1689900,1689800,1689800,12700,1690000,1690100,1689900,1690000,1500
32760000,1689800,1689900,1689800,1689800,12300,1690000,1690100,1689900,1690000,3100
32820000,1689800,1689900,1689600,1689600,3800,1690000,1690000,1689700,1689700,600
32880000,1689600,1689600,1689300,1689300,1000,1689700,1689800,1689400,1689500,500
32940000,1689300,1689400,1689100,1689300,5600,1689400,1689500,1689200,1689500,1500
33000000,1689400,1689400,1688800,1688800,3700,1689500,1689500,1688900,1688900,100
33060000,1688800,1688800,1688500,1688600,1500,1689000,1689000,1688700,1688800,18000
33120000,1688600,1688900,1688600,1688800,2000,1688700,1689000,1688700,1688900,700
33180000,1688800,1689000,1688400,1688500,39800,1688900,1689100,1688500,1688700,800
33240000,1688500,1688800,1688500,1688600,3600,1688700,1688900,1688600,1688800,33000
33300000,1688600,1688600,1688100,1688200,800,1688700,1688700,1688200,1688300,33000
33360000,1688200,1688300,1688000,1688100,2300,1688300,1688300,1688100,1688200,600
33420000,1688100,1688100,1688000,1688000,800,1688200,1688300,1688000,1688100,56300
33480000,1688000,1688000,1687000,1687200,100,1688100,1688100,1687000,1687300,33000
33540000,1687200,1687200,1687100,1687200,1500,1687300,1687300,1687200,1687300,18000
33600000,1687200,1687500,1687200,1687400,3600,1687300,1687600,1687300,1687500,1500
33660000,1687400,1687800,1687400,1687600,3800,1687500,1687900,1687500,1687800,2500
33720000,1687700,1687800,1687400,1687700,1000,1687800,1687900,1687600,1687800,3700
33780000,1687700,1687800,1687600,1687700,600,1687800,1687800,1687700,1687800,3400
33840000,1687700,1688000,1687700,1688000,500,1687800,1688100,1687800,1688100,53000
33900000,1688000,1688200,1687900,1688100,3500,1688100,1688300,1688000,1688300,2800
33960000,1688100,1688500,1688000,1688400,1400,1688300,1688600,1688100,1688600,18000
34020000,1688400,1688700,1688400,1688400,3000,1688600,1688800,1688500,1688500,2700
34080000,1688400,1688800,1688400,1688600,3700,1688500,1688900,1688500,1688700,300
34140000,1688600,1689000,1688300,1689000,14900,1688700,1689100,1688400,1689100,53000
34200000,1689000,1689700,1688200,1688300,3000,1689100,1689800,1688300,1688400,23300
34260000,1688300,1688500,1687700,1688400,4700,1688400,1688600,1687800,1688500,2900
34320000,1688400,1688400,1688100,1688200,6700,1688500,1688500,1688200,1688300,2000
34380000,1688200,1689000,1687800,1688700,12300,1688300,1689100,1687900,1688800,5300
34440000,1688700,1689100,1688300,1688800,10800,1688800,1689200,1688400,1688900,300
34500000,1688800,1689200,1688600,1689100,5800,1688900,1689300,1688700,1689200,6800
34560000,1689100,1689700,1688500,1689600,7800,1689200,1689800,1688600,1689700,3700
34620000,1689600,1690000,1689600,1689800,6500,1689700,1690100,1689700,1689900,1700
34680000,1689800,1690700,1689800,1690400,5500,1689900,1690800,1689900,1690500,4900
34740000,1690400,1690900,1690300,1690700,5500,1690500,1691000,1690400,1690800,50500
34800000,1690700,1690900,1690500,1690500,1000,1690800,1691000,1690600,1690600,22000
34860000,1690500,1690600,1690200,1690500,30700,1690600,1690700,1690300,1690600,2400
34920000,1690500,1691400,1690400,1691400,4100,1690600,1691500,1690500,1691500,5800
34980000,1691400,1691400,1691000,1691100,18200,1691500,1691500,1691100,1691200,2800
35040000,1691100,1691900,1691100,1691700,6500,1691200,1692000,1691200,1691800,50600
35100000,1691700,1692000,1691600,1691900,8600,1691800,1692100,1691700,1692000,5600
35160000,1691900,1692200,1691800,1691900,5200,1692000,1692300,1691900,1692000,7900
35220000,1691900,1692100,1691000,1691100,2400,1692000,1692200,1691100,1691200,8200
35280000,1691100,1691900,1691000,1691700,4100,1691200,1692000,1691100,1691800,50900
35340000,1691700,1692400,1691700,1692300,700,1691800,1692500,1691800,1692400,50500
35400000,1692300,1692700,1692200,1692400,4500,1692400,1692800,1692300,1692500,22400
35460000,1692400,1692700,1692400,1692400,1300,1692500,1692800,1692500,1692500,5200
35520000,1692400,1692500,1692100,1692200,100,1692500,1692600,1692100,1692300,4200
35580000,1692200,1692200,1691600,1691600,6300,1692300,1692300,1691700,1691700,1100
35640000,1691600,1692700,1691600,1692600,300,1691800,1692900,1691800,1692900,300
35700000,1692600,1692800,1692100,1692600,400,1692800,1692900,1692200,1692700,3000
35760000,1692600,1694000,1692600,1693900,2400,1692700,1694100,1692700,1694000,3700
35820000,1693900,1694600,1693500,1694200,7000,1694000,1694700,1693600,1694300,2600
35880000,1694200,1694200,1693600,1694000,3200,1694300,1694300,1693700,1694100,53000
35940000,1694000,1695300,1694000,1695100,11000,1694100,1695400,1694100,1695200,700
36000000,1695100,1695800,1694800,1695200,3700,1695200,1695800,1694900,1695300,2100
36060000,1695200,1695700,1695100,1695700,1500,1695300,1695800,1695200,1695800,4100
36120000,1695700,1696000,1695500,1695700,5100,1695800,1696100,1695600,1695900,3800
36180000,1695700,1695900,1695100,1695200,100,1695800,1696000,1695200,1695300,7400
36240000,1695200,1695800,1695100,1695100,53000,1695300,1695900,1695200,1695200,2300
36300000,1695100,1695400,1695000,1695100,33000,1695200,1695500,1695000,1695200,1600
36360000,1695100,1695900,1695000,1695500,6100,1695200,1696000,1695100,1695600,5600
